id,nickname,title,finishYn,ageGrade,dateCreated,averageScore,artist,latest_upload,last_chapter,img_url,page url,intro,genres,categories
1443,restaurantHuh,허식당,Y,0,20180321113110,9.621052631578948,선이/선영,20180330115311,5,http://t1.daumcdn.net/webtoon/op/65182d57af952d98bf25492532ce2ada1109097b,http://webtoon.daum.net/webtoon/view/restaurantHuh,진정한 맛을 찾아 타임슬립한  조선식객 허균의 요리 드라마,순정/드라마,음식/요리/타임슬립/조선시대/스토리
1385,PowerMan,파워맨,Y,0,20170915134742,9.620689655172415,임강혁/임강혁,20180409000000,30,http://t1.daumcdn.net/webtoon/op/8d53b37254e7232a106c8c962e2623f7496a4597,http://webtoon.daum.net/webtoon/view/PowerMan,파워맨과 친구들의 아스트랄 휴우먼 스토리!,코믹,능력/병맛/성장드라마/스토리
853,diamonddust,다이아몬드 더스트,Y,0,20120417084123,9.619139681005317,강형규/강형규,20130305085643,44,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CD9C0275E20001,http://webtoon.daum.net/webtoon/view/diamonddust,'라스트' 강형규가 선보이는 흔하지 않은 사랑 이야기,순정/드라마,연애/음악/병/이별/스토리
1325,CallMeDragon,용이라고 불러줘,Y,0,20161020140755,9.618583495776479,분홍곰/분홍곰,20170415000100,26,http://t1.daumcdn.net/cartoon/5808511F027D8A0002,http://webtoon.daum.net/webtoon/view/CallMeDragon,용이 되고 싶은 이무기의 복수를 빙자한 사랑 이야기,드라마/판타지,용/전설/사랑/복수/스토리
129,TreasureHunter,트레져헌터1,Y,0,20090929134956,9.618181818181819,허견/허견,20100205085647,35,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624B8540253B80001,http://webtoon.daum.net/webtoon/view/TreasureHunter,인디아나 존스를 꿈꿧던 청년들과 의문의 소녀들의 보물찾기 대소동,판타지/액션,초능력/게임/모험/능력자/스토리
768,sarracenia,사라세니아,Y,0,20110812150221,9.616465863453815,이상록/이상록,20120129094712,40,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C496036AF70001,http://webtoon.daum.net/webtoon/view/sarracenia,세상만물의 가치를 보는 초능력을 가진 주인공. 무료한 일상중 찾아온 의외의 일들.,일상/판타지,초능력/사랑/연애/스토리
1936,moase,모아세 (모두가 아름다워진 세상),Y,0,20200330162642,9.616161616161616,슈크림/슈크림,20200408101655,6,http://t1.daumcdn.net/webtoon/op/6d88f230f41af68b9e0ef32f3aeeb8ff2352d9c2,http://webtoon.daum.net/webtoon/view/moase,"외모와 성형, 그리고 우리의 이야기",드라마/스릴러,성형수술/과학기술/학교생활/외모/스토리
1289,Hyde,하이드,Y,0,20160503164824,9.614457831325302,이충호/이충호,20150224135125,7,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/57285758012DC20001,http://webtoon.daum.net/webtoon/view/Hyde,한 소녀의 죽음을 둘러싸고 벌어지는 두 인격의 대립. 과연 게임의 승자는 누가 될 것인가?,미스터리,살인사건/연애/형사/학교생활/스토리
2033,kiinrock,기인록,Y,0,20200902171543,9.614035087719298,유계진/유계진,20200918095639,8,http://t1.daumcdn.net/webtoon/op/0b5c507f24c1db58ac00fa24e2c158945447eb05,http://webtoon.daum.net/webtoon/view/kiinrock,가상의 조선시대를 배경으로 숨겨진 능력을 가진 기인들의 이야기가 펼쳐진다!,판타지/드라마,조선시대/초능력/능력자/스토리
929,hansung1905,한성 1905,A,0,20130213091125,9.613612004287246,제피가루/제피가루,20140910134024,76,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554943610204380001,http://webtoon.daum.net/webtoon/view/hansung1905,"1905년 제국수도 한성, 검과 총이 충돌하는 본격 개화기 공상활극",판타지/액션,역사/조선시대/스팀펑크/스토리
937,thequeen,더 퀸 : 침묵의 교실 ,Y,0,20130326095048,9.611070911722141,김인정/김인정,20131119093850,32,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5549BAD50234B00001,http://webtoon.daum.net/webtoon/view/thequeen,"여왕이 지배하는 교실, 우리는 정말 평등하기를 바라는가",학원/스릴러,일진/왕따/학교생활/고등학생/스토리
1536,yougsuspring,영수의 봄,Y,0,20180905170456,9.610843373493976,이윤희/이윤희,20180917102117,29,http://t1.daumcdn.net/webtoon/op/d7a8fe18e9241a2a0c527fd13087a7b3f94a2af1,http://webtoon.daum.net/webtoon/view/yougsuspring,벚꽃 활짝 핀 캠퍼스에서 만난 만화학의 그녀! 그러나 귀엽고  순수하다고 여겼던 그녀에게 반전 매력이?!,코믹/순정,연애/만화과/썸/첫사랑/스토리
1990,Gday,그다이,Y,15,20200623191015,9.610655737704919,최용성/최용성,20200717105504,5,http://t1.daumcdn.net/webtoon/op/df26b50564981df3fe8cb17acd54e85f32f0fb72,http://webtoon.daum.net/webtoon/view/Gday,누나를 찾아 호주에 온 시온은 수상한 셰어 하우스에서 누나의 흔적을 찾게 되는데...,스릴러/드라마,실종/가족/소름/스토리
28,bo,블러드 오션,Y,0,20061016101101,9.610655737704919,팀 풍경/팀 풍경,20070317010525,48,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C088E30240930003,http://webtoon.daum.net/webtoon/view/bo,형과 동생들을 찾아 우주를 배회하는 이연의 행로는 어떻게 될 것인가.,판타지/액션,능력자/저항군/전투/우주/스토리
749,feelgood,보고 있으면 기분 좋아져라 ,Y,0,20110621172226,9.609477124183007,페리테일/페리테일,20111214100825,50,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFD3A021DE40002,http://webtoon.daum.net/webtoon/view/feelgood,"말랑말랑 촉촉하게, 페리의 감성시트콤 생활만화!!   ",일상,생활툰/힐링/공감/사연/에피소드
1140,impulsebuyer,일단 질러! 질렐루야,N,0,20141006091441,9.608467663624005,yami /yami ,20210308000100,186,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B4280678E10001,http://webtoon.daum.net/webtoon/view/impulsebuyer,소소한 생활지름의 세계로 오라~ ,코믹/일상,쇼핑/생활툰/지름신/돈/에피소드
2124,justice,정의는 죽지 않는다,N,15,20210208192141,9.606280193236715,경우/크레용,20210306000100,4,http://t1.daumcdn.net/webtoon/op/3a304ccfff7cc0eadc231585efefc394a5402185,http://webtoon.daum.net/webtoon/view/justice,시시한 10대의 학원 액션은 끝났다. 묵직한 연륜의 액션이 온다,액션/학원,노인/학교생활/스토리
1904,studycat,공부하는 고양이,Y,0,20200228172046,9.60602136613791,Sepia/Sepia,20200524000000,13,http://t1.daumcdn.net/webtoon/op/a1880e470726447cdbf49357fcd18644dc2f822c,http://webtoon.daum.net/webtoon/view/studycat,"인생의 마지막 순간. 분명, 고양이는 공부를 하고 있었다.",드라마/판타지,고양이/반려동물/인생/스토리
24,doro,도로시밴드,Y,0,20060531162656,9.605960264900663,홍작가/홍작가,20060628100450,5,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C07BAF0551160001,http://webtoon.daum.net/webtoon/view/doro,도로시와 그녀의 밴드 맴버들이 안내하는 환상의 나라로 떠나보세요~,판타지,음악/밴드/도로시/동화캐릭터/옴니버스
69,siam,샴,Y,0,20081024112412,9.60593090797921,Hun/Hun,20081024141453,91,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/U26DB21A4CCFDB7A30,http://webtoon.daum.net/webtoon/view/siam,"불의의 사고로 서로의 몸을 공유하게 된 비극적인 쌍둥이 형제, 그들의 운명은?",학원,쌍둥이/영혼/다중인격/스토리
1107,beborn,타고난 사람들,Y,0,20140716100013,9.60556464811784,맥퀸스튜디오/맥퀸스튜디오,20160812093802,67,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548BE100234100001,http://webtoon.daum.net/webtoon/view/beborn,"돈은 안 되지만, 살기엔 편한 무엇을 타고난 사람들~",순정/드라마,초능력/후원/돈/미남미녀/스토리
1629,humanskin,인피의상,Y,15,20190212181244,9.60431654676259,늙은여우/늙은여우,20190318101836,9,http://t1.daumcdn.net/webtoon/op/8bd93ed50ff16793770bc36fc6a5fd3c0d357cfc,http://webtoon.daum.net/webtoon/view/humanskin,"생일날, 남편에게 받은 가죽 옷. 그 옷에는 충격적인 비밀이 숨겨져 있는데..",스릴러/공포,스토커/살인사건/초자연/스토리
1332,Pygmalion,피그말리온 컴플렉스,Y,0,20161121142911,9.602656608724171,문미영/문미영,20180911000000,90,http://t1.daumcdn.net/webtoon/op/a42263b2fcae6d2557ecaf7c69fe0a89a38625e4,http://webtoon.daum.net/webtoon/view/Pygmalion,금수저 학교에 잠입한 고아 소매치기 소녀의 삼단변신(?)이 시작된다!,학원/순정,학교생활/성장드라마/가난/연애/스토리
1894,sthwithher,그녀와 썸남들,Y,0,20200218171829,9.60135135135135,Mot/묘련J,20200302110235,3,http://t1.daumcdn.net/webtoon/op/62a91392c509f1509882e60955b4e26439aa20f9,http://webtoon.daum.net/webtoon/view/sthwithher,"한 해의 마지막 날, 짝사랑 고백에 실패 한 해원과 실망한 그녀에게 다가온 낯선 남자?!",순정/드라마,썸/사랑/연애/유혹/스토리
1474,liveinpalace,궁 안에 살다,Y,0,20180514144833,9.6,김숙/여울,20180529111427,3,http://t1.daumcdn.net/webtoon/op/c89bca9d5921cce645fa79a48f74cfa88053f0d2,http://webtoon.daum.net/webtoon/view/liveinpalace,번개 맞고 눈 떠보니  빈궁마마가 되어 있는 여대생 지안! 과연 어떤 일이 펼쳐질까?,순정/판타지,조선시대/궁/대학생/사랑/스토리
1972,springdays,봄날의 팔광,N,0,20200520102745,9.59842105263158,우표/우표,20210308000100,49,http://t1.daumcdn.net/webtoon/op/9383b01420ffcf5360b0cd8eebafdacbd57d283a,http://webtoon.daum.net/webtoon/view/springdays,"'해와 달' 속 달님, 천방지축 선녀와 지상 최대 싸가지 남자가 펼치는 판타지 로맨스!",순정/판타지,연애/전래동화/사랑/스토리
805,allinone,모든걸 걸었어,Y,0,20111128094947,9.598187311178247,박용제/Hun,20120409113123,18,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C9DA026C860001,http://webtoon.daum.net/webtoon/view/allinone,한계가 꿈을 가로막을 때 당신은 목숨을 걸 수 있겠는가,스포츠/드라마,축구/부천FC/K리그/스토리
759,catcouple,고.흔.연,Y,0,20110728090723,9.59805389221557,이진아/우문경,20120630084837,49,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFC6A0145CC0001,http://webtoon.daum.net/webtoon/view/catcouple,고양이를 통해 만난 흔해빠질 수 있는 그와 그녀의 인연,판타지/순정,연애/고등학생/고양이/성장드라마/스토리
1098,godoflove,연애가 제일 쉬웠어요,Y,0,20140605111027,9.597653088751011,참치캔/참치캔,20150801000100,53,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548BF310309C70001,http://webtoon.daum.net/webtoon/view/godoflove,말썽 피우면 호랑이한테 시집보낸다! 그 말 누가 믿냐고? 뒷산에 살던 호랑이가 믿죠,코믹/순정,연애/동물/소개팅/솔로/스토리
808,jimseung,짐승수컷고등학교,Y,0,20111209133209,9.596728807597609,비누끼/비누끼,20130908120840,80,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C9820556590001,http://webtoon.daum.net/webtoon/view/jimseung,본능에 충실한 우리는 짐.승. 입니다! 짐승수컷고등학교의 시시콜콜 학교생활 엿보기,판타지/코믹,학교생활/고등학생/동물/우정/옴니버스
1535,strike,부딪치다,Y,15,20180905105551,9.59605026929982,지완/지완,20181113000000,6,http://t1.daumcdn.net/webtoon/op/7d855b4f9e6ef829ae3f4ba955faec7d544a4d94,http://webtoon.daum.net/webtoon/view/strike,특별한 유전자를 지닌 조이와 그녀를 지키는 톱클래스 초능력자 무원의 운명적인 사랑,순정/판타지,초능력/꽃미남/운명/음모/스토리
869,heavencouple,천연 天緣,N,0,20120611083438,9.595518775860723,ALIC/ALIC,20210306000100,313,http://t1.daumcdn.net/webtoon/op/a7cc033e5ac3719c70a87ac0155a2166cf7d1244,http://webtoon.daum.net/webtoon/view/heavencouple,"돌이킬 수 없는 과거와 얽히는 현재. 그리고, 유동의 미래",판타지/순정,초자연/수호자/능력자/스토리
1435,top,총수,Y,15,20180308143217,9.595194085027726,정기영/백승훈,20180314000000,10,http://t1.daumcdn.net/webtoon/op/f936d2c69db9174d74cdf0dab0420121970b756b,http://webtoon.daum.net/webtoon/view/top,"기업에서 벌어지는 적자생존과 사나이들의 야망과 열정, 그리고 사랑",액션/드라마,격투/권력/재벌/조폭/스토리
924,lawyer,망치를 부수는 변호사,Y,0,20130128100030,9.594700686947988,엄세윤/엄세윤,20140428092948,61,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C31585063D0C0001,http://webtoon.daum.net/webtoon/view/lawyer,시골 다운타운에서 벌어지는 젊은 변호사의 미스테리 법정 드라마 ,드라마/미스터리,추리/변호사/법/스토리
1793,dryflower,드라이 플라워 (Dry flower),Y,0,20190904214347,9.591463414634147,김남석/김남석,20190927103011,5,http://t1.daumcdn.net/webtoon/op/064073ee6f4804889d59febe3e06a288b49d252c,http://webtoon.daum.net/webtoon/view/dryflower,죽은 남편을 연기해달라는 꽃집 주인과 완벽한 남편이 되어야 하는 무명 배우,순정/드라마,남편/부부/꽃/스토리
1116,highschool,그놈은 여고생,Y,0,20140806102449,9.591237282573022,백영민/백영민,20160901000100,91,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548BA2B04791A0001,http://webtoon.daum.net/webtoon/view/highschool,'최강'이라 불린 고등학생 최강배. 그가 치마를 입고 여학생이 된 이유는? ,코믹,여장남자/고등학생/남매/학교생활/스토리
209,silverball2,실버볼2,Y,0,20100504160407,9.590643274853802,주니쿵/주니쿵,20100821090614,31,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C06B5A0215920002,http://webtoon.daum.net/webtoon/view/silverball2,드디어 실버볼 시즌전 개막! 상상초월 볼 컨트롤!,스포츠,노인/실버볼/스토리
1114,jumpinggirl,점핑걸,Y,0,20140730105852,9.587758411025536,우주용/마하로,20151202000100,65,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548BC7C013D980001,http://webtoon.daum.net/webtoon/view/jumpinggirl,"XX녀, 현대판 마녀사냥을 당한 그녀들의 엽기발랄 생존기",순정,연애/연예인/마녀/성장드라마/스토리
95,cat,고양이 장례식,Y,0,20090516101614,9.586486486486486,홍작가/홍작가,20110516090330,20,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/561F6DE4066F6B0001,http://webtoon.daum.net/webtoon/view/cat,"헤어진 그와 그녀, 고양이 장례식에서 만나다. 홍작가의 7부작 단편극장",순정,연애/고양이/감성/스토리
1412,bambooforest,대나무숲,Y,0,20180104114156,9.584795321637428,고도슴/고도슴,20180105112911,45,http://t1.daumcdn.net/webtoon/op/6ee53edb7100f0aacc6b8e72a68bb9b33315c8b9,http://webtoon.daum.net/webtoon/view/bambooforest,학과 대나무숲에 몰래카메라가 올라왔다.,드라마/스릴러,범죄/대학생/사회문제/스토리
1135,game,게임회사 여직원들,Y,0,20140917143737,9.584758016500809,마시멜/마시멜,20171207000000,144,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B549043EED0001,http://webtoon.daum.net/webtoon/view/game,게임을 만드는 여직원들의 게임같은 이야기,일상,직장생활/개발/게임회사/여자직원/에피소드
2089,previouslife,전생에 나라를 구한 자,N,0,20201215144227,9.58470335954253,현마담/현마담,20210305000100,12,http://t1.daumcdn.net/webtoon/op/34b83f56f2fa60478d1a9c2724f0fa4019996e87,http://webtoon.daum.net/webtoon/view/previouslife,왕따 소년이 의문의 귀신의 도움을 받아 학교를 평정하여 새로운 삶을 살게 되는데..,학원/코믹/액션,전생/귀신/소년/스토리
1333,HostOfHouse,저택의 주인,Y,19,20161124131644,9.584541062801932,디디/디디,20171027000000,45,http://t1.daumcdn.net/cartoon/58366928021ADE0001,http://webtoon.daum.net/webtoon/view/HostOfHouse,외딴섬의 저택. 아이들이 찾아오고 저택의 분위기는 급변하게 된다.,스릴러/성인,서스펜스
1879,wakemeup,나를 깨우러 온,Y,0,20200122143940,9.583673469387755,박하/박하,20200203114656,3,http://t1.daumcdn.net/webtoon/op/07800ba95fc5b774dd30a520064d9bc4ba17c894,http://webtoon.daum.net/webtoon/view/wakemeup,"'수면인간' 50만 명의 시대, 웨이커가 되어 잠든 사람들을 깨워라!",순정/판타지,능력/소년/학교생활/소녀/스토리
1669,yimyeonsoo,여고생 임연수,Y,15,20190503145700,9.58128078817734,박혬/령,20190520101506,3,http://t1.daumcdn.net/webtoon/op/ea539c095117f00460b20dc2bd1e49e286a44874,http://webtoon.daum.net/webtoon/view/yimyeonsoo,불량 여고생의 대한민국 생존기! 친구의 제안을 수락하면서 점점 무너지는 일상..,드라마/학원,청소년/가족/가출/스토리
711,Area0,에어리어제로,Y,0,20110421101817,9.581267217630854,라라시스터/라라시스터,20110929092157,24,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C05766027C320001,http://webtoon.daum.net/webtoon/view/Area0,지구를 떠나려 하지만 그 이유를 잃은 사람들...,드라마/판타지,우주/이주/지구멸망/스토리
2003,vampiregirl,그녀는 흡!혈귀,Y,0,20200710110503,9.579710144927537,정성완/정성완,20200724102343,7,http://t1.daumcdn.net/webtoon/op/3094010dc17be2a495ec8c358cfc4ac4cf03545e,http://webtoon.daum.net/webtoon/view/vampiregirl,버려진 옷장 안에서 그녀가 나타났다. 흡혈귀와 나의 연애 이야기.,순정/판타지,뱀파이어/사랑/작가/스토리
1279,likevictoria,빅토리아처럼 감아차라,Y,0,20160328134558,9.578863090472378,유희/이창현,20160505000100,6,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/570B69CB0242410001,http://webtoon.daum.net/webtoon/view/likevictoria,"축구계의 방랑자, 구연산. 위기에 처한 A대표팀의 구세주로 등극할 것인가!",코믹/스포츠,축구/K리그/병맛/풍자/스토리
85,ufo,미확인거주물체,Y,0,20090307095733,9.578488372093023,장이/장이,20091006110842,37,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56248D20037DDC0001,http://webtoon.daum.net/webtoon/view/ufo,"옆집에 조용히 내려 앉은 미확인물체, 알수없는 존재와의 독특한 동거가 시작된다",판타지/스릴러,외계인/취재/동거/스토리
91,managerkang,무차별! 강팀장,Y,0,20090408092517,9.577586206896552,홍경원/홍경원,20091028113936,29,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/562470840510B90001,http://webtoon.daum.net/webtoon/view/managerkang,성과 위주로 달리는 무차별 강팀장! 그의 리더십에 최대 위기가 찾아왔다!,드라마/코믹,직장생활/장애인/장애인/스토리
1848,fromfuture,미래에서 온 그이,Y,0,20191204165656,9.57742782152231,양희/인디핑고,20191216100909,6,http://t1.daumcdn.net/webtoon/op/cf76c80917268543cdc4351eeeb42dc27e31a8ea,http://webtoon.daum.net/webtoon/view/fromfuture,미래의 남편을 볼 수 있다는 로즈마리 의식! 장난삼아 해봤더니 여보라고 부르는 남자가 나타났다?!,순정/판타지,타임슬립/결혼생활/삼각관계/남편/스토리
1000,seventy,70,A,0,20130829095258,9.576328004125838,김재희/김재희,20161221104801,108,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55493F1D0448340001,http://webtoon.daum.net/webtoon/view/seventy,"정전 70년 이후, 내 나라 조국은 없다. 웹툰 최초 밀리터리 극화.",액션,전투/군인/미래/한반도/스토리
1968,mintlove,민트 러브,Y,0,20200518142425,9.573770491803279,화화/화화,20200610104848,5,http://t1.daumcdn.net/webtoon/op/ecacb9f1912e85ccbb73504b846698ea9632794f,http://webtoon.daum.net/webtoon/view/mintlove,예민한 소녀 유미가 고향으로 돌아가면서 일어나는 러브 스토리,순정/학원,소녀/사랑/청춘/힐링/스토리
1071,flowerdream,꽃드림,Y,0,20140223091441,9.571099597006333,팀 샐러드레씽/팀 샐러드레씽,20151206000100,89,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548C8C8027ED70002,http://webtoon.daum.net/webtoon/view/flowerdream,"전쟁과 사막화로 황폐화된 근미래, 하지만 그곳에도 꽃집은 있었다!",판타지/액션,모험/능력자/사막/꽃/스토리
1469,gzstreet,곤조 스트릿 - 갱스터의 시대,Y,0,20180511143351,9.57079862812347,전상영/전상영,20181217000100,30,http://t1.daumcdn.net/webtoon/op/6d55414f870fbb448f966eec91d880f05995939e,http://webtoon.daum.net/webtoon/view/gzstreet,미친 거리에서 벌어지는 파이트 바운서들의 스트릿 파이트,액션,격투/청춘/스토리
2094,odyssey,오디세이,Y,15,20201221145416,9.569948186528498,갈로아/갈로아,20210104103755,5,http://t1.daumcdn.net/webtoon/op/28406a342e821c888275f14bf410f7385812e648,http://webtoon.daum.net/webtoon/view/odyssey,"’우주비행사’라는 꿈 대신, 천문학자로서 NASA에서 일하던 성은하,  다시 기회가 찾아오는데..!",드라마/판타지,우주/성장드라마/외계인/꿈/스토리
136,shuttle,셔틀맨,Y,0,20091013124742,9.569369369369369,캐러멜/네온비,20100622131706,42,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624B7B80279D60001,http://webtoon.daum.net/webtoon/view/shuttle,찌질이 빵셔틀맨 앞에 나타난 괴상한 구원자!,코믹/학원,일진/빵셔틀/고등학생/훈련/스토리
930,beautysun,아름다운 선,Y,0,20130213111145,9.56842105263158,강도하/강도하,20140108132636,39,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C3155E032F520001,http://webtoon.daum.net/webtoon/view/beautysun,위대한 캣츠비 이후 10년의 기다림..그 애틋한 사랑의 두번째 이야기,드라마,욕망/연애/삼각관계/스토리
1621,gratia,그라티아,N,0,20190123142907,9.568140520896426,기현/상민,20210308000100,111,http://t1.daumcdn.net/webtoon/op/618ed7397b680b26478f07baf06f78b36f269806,http://webtoon.daum.net/webtoon/view/gratia,엑소시스트가 되고자 하는 소녀의 이야기,판타지/액션,엑소시스트/악마/스토리
1383,MiracleApp,기적의 앱스토어,Y,0,20170830163506,9.56764705882353,삼각설탕/정준,20170908104003,5,http://t1.daumcdn.net/webtoon/op/91aca8e64c362bf719d3c6110fe6ca0415873bd2,http://webtoon.daum.net/webtoon/view/MiracleApp,돈도 없고 빽도 없고 스펙도 없는 정지우. 이제 희망은 기적의 앱스토어뿐이다!,판타지,마법/가상현실/초능력/현실반영/스토리
1739,magicaltablet,당신도 보정해 드릴까요?,N,0,20190729134704,9.56721022476862,은/은,20210307000100,69,http://t1.daumcdn.net/webtoon/op/620c6b7af27d44e031ef1dbb85d71471a2a8d3a5,http://webtoon.daum.net/webtoon/view/magicaltablet,사진을 보정하면 뭐든지 가능한 ‘마법의 타블렛'을 갖게 된 한 사진작가의 이야기,드라마/판타지,마법/다이어트/사랑/스토리
1726,catbride,고양이 신부,Y,0,20190723174101,9.565811965811966,dite/망가,20190805102300,6,http://t1.daumcdn.net/webtoon/op/cb4192acffdbbb752168fa585932c2cda6d19126,http://webtoon.daum.net/webtoon/view/catbride,"우연히 캣츠 왕국에 떨어져 그곳의 왕자와 만난 '강하지'. 그런데 이 왕자, 왜 이렇게 잘생겼어?!",순정/판타지,왕자/고양이/연애/스토리
1336,HeavenToHell,헤븐 투 헬,N,19,20161215112235,9.563956999637638,김종훈/김종훈,20210305000100,193,http://t1.daumcdn.net/webtoon/op/b6d3f2f2a0228768366d59ecba609e15445968be,http://webtoon.daum.net/webtoon/view/HeavenToHell,단테의 신곡 속 세계관을 배경으로 펼쳐지는 성인 액션 판타지,판타지/성인,천사
1713,excuseme,저기요 손님,N,0,20190701164935,9.563734986439364,강소소/강소소,20210304000100,59,http://t1.daumcdn.net/webtoon/op/fe2f1b41bb056cf8fb28488c62ea3a4176bf5ad0,http://webtoon.daum.net/webtoon/view/excuseme,너무 다른 네 명의 절친이 뜬금없이 카페 동업하면서 벌어지는 좌충우돌 청춘드라마,드라마/코믹,친구/성장드라마/카페/연애/스토리
1024,heightofhim,일진의 크기,Y,0,20131101091310,9.56312249048339,주명/윤필,20170829000000,111,http://t1.daumcdn.net/cartoon/58733A1A02536E0001,http://webtoon.daum.net/webtoon/view/heightofhim,"화제의 작품 <일진의 크기>그 마지막 이야기, 파이널!",학원/드라마,일진/학교생활/빵셔틀/우정/스토리
162,byul,몌별,Y,0,20100118133656,9.5625,윤희/윤희,20101111132822,95,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624D42004336F0004,http://webtoon.daum.net/webtoon/view/byul,소매 끝을 놓지 못하는 이별의 안타까움. . 애절한 판타지 로맨스가 시작됩니다,판타지/순정,이별/사랑/조선시대/스토리
1041,goodrobot,로봇이 상냥해,Y,0,20131215094501,9.558488302339532,꿀오뎅/꿀오뎅,20141109093931,104,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C3122C02039A0001,http://webtoon.daum.net/webtoon/view/goodrobot,"2085년 화성의 밤, 그녀를 지키려는자, 구하려는 자",순정/판타지,로봇/연애/미래/화성/스토리
1844,dontvanish,사라지지마,Y,0,20191127145140,9.55813953488372,한실분/한실분,20191218104029,6,http://t1.daumcdn.net/webtoon/op/252e109e8c229102ccc822fe0088f88c1c0027d7,http://webtoon.daum.net/webtoon/view/dontvanish,"투명해지는 소녀, 한비를 만난 호영은 그녀가 사라지지 않도록 고군분투하는데...",순정/드라마,초능력/우정/학교생활/스토리
1851,hanbok,한복이 너무해,Y,0,20191209104416,9.558086560364465,Chara/김아영,20191227101953,17,http://t1.daumcdn.net/webtoon/op/5b65a5219345c612a3fa0ffb3d33ad450a087f87,http://webtoon.daum.net/webtoon/view/hanbok,가정부를 불렀는데 민속촌 아가씨가 튀어나왔다?! 대검이와 소촌이의 달콤쌉쌀 러브액시던트!!,순정/드라마,연애/사랑/소녀/스토리
2101,hatemate,하테마테,Y,15,20210105094221,9.5578231292517,랙/랙,20210113102813,2,http://t1.daumcdn.net/webtoon/op/5c040806ca9183915bb591bed99606f1160d1ea1,http://webtoon.daum.net/webtoon/view/hatemate," 술김에 인생단위 흑역사를 만들어버린, 서투른 20대의 풋풋하고 찌질한 사랑 구걸기",순정/드라마,BL/짝사랑/친구/흑역사/스토리
1485,mysong,"솔미솔파, 나의 노래",Y,15,20180612101028,9.556603773584905,김용선/조효은,20180706111656,3,http://t1.daumcdn.net/webtoon/op/58e51f37119f6db2456ea0fdf956982ed392d3d2,http://webtoon.daum.net/webtoon/view/mysong,"산부인과에서 아이가 바뀌었다고!? 이 사실을 기뻐해야 하는 걸까, 슬퍼해야 하는 걸까…?",순정/드라마,짝사랑/가족/꽃미남/질병/스토리
1694,onlylove,나만 아는 사랑,A,0,20190529152650,9.555892051955045,아임/아임,20210101000100,73,http://t1.daumcdn.net/webtoon/op/6bfc9c0f727c6ebd23904e753c6c2752126fe5a5,http://webtoon.daum.net/webtoon/view/onlylove,사랑을 고백하지 못하는 이들의 짝사랑 로맨스,순정/드라마,짝사랑/대학생/연애/집착/스토리
1464,dieontue,화요일에 죽는 남자,Y,0,20180426102236,9.555045871559633,바른/바른,20180515114037,49,http://t1.daumcdn.net/webtoon/op/499f967ba18693f5a63445c69a4d6228b2a10a64,http://webtoon.daum.net/webtoon/view/dieontue,모두 죽어버린 도시에서 죽고 싶었던 남자가 살아남아 벌어지는 미스터리,드라마/스릴러,죽음/도시/삶/운명/스토리
1512,whereveriwantu,어디에서든 널 원해,Y,0,20180720170213,9.55378486055777,김룸/정원/권도희,20180824122349,3,http://t1.daumcdn.net/webtoon/op/a4276f54a449abde11c08519610fad533fc7aa2b,http://webtoon.daum.net/webtoon/view/whereveriwantu,"랜덤채팅에서 만난 남자와의 벙개를 하게 된 나비, 불안함을 느끼지만 비밀스런 그에게 호감을 느끼는데!!",순정,연애/채팅/꽃미남/솔로/스토리
